344.5	18.4317188
344.692763	18.4317188
344.885526	18.4317188
345.078289	-12.2878125
345.271053	-34.8154688
345.463816	4.0959375
345.656579	-49.15125
345.849342	65.535
346.042105	36.8634375
346.234868	34.8154688
346.427632	-2.04796875
346.620395	-12.2878125
346.813158	40.959375
347.005921	-10.2398437
347.198684	55.2951563
347.391447	26.6235938
347.584211	32.7675
347.776974	-63.4870312
347.969737	77.8228125
348.1625	0
348.355263	-22.5276563
348.548026	-86.0146875
348.740789	30.7195313
348.933553	67.5829687
349.126316	-2.04796875
349.319079	79.8707813
349.511842	83.9667187
349.704605	118.782188
349.897368	-43.0073438
350.090132	69.6309375
350.282895	-53.2471875
350.475658	-4.0959375
350.668421	2.04796875
350.861184	-49.15125
351.053947	65.535
351.246711	69.6309375
351.439474	-83.9667187
351.632237	129.022031
351.825	-55.2951563
352.017763	43.0073438
352.210526	83.9667187
352.403289	-14.3357813
352.596053	26.6235938
352.788816	151.549688
352.981579	77.8228125
353.174342	81.91875
353.367105	32.7675
353.559868	38.9114063
353.752632	-90.110625
353.945395	-102.398437
354.138158	-8.191875
354.330921	-14.3357812
354.523684	36.8634375
354.716447	8.191875
354.909211	-161.789531
355.101974	34.8154688
355.294737	65.535
355.4875	-129.022031
355.680263	118.782187
355.873026	67.5829687
356.065789	47.1032813
356.258553	-2.04796875
356.451316	38.9114062
356.644079	137.213906
356.836842	47.1032813
357.029605	38.9114062
357.222368	34.8154688
357.415132	-34.8154688
357.607895	-67.5829687
357.800658	174.077344
357.993421	75.7748437
358.186184	51.1992187
358.378947	157.693594
358.571711	133.117969
358.764474	4.0959375
358.957237	-147.45375
359.15	-63.4870313
359.342763	-55.2951562
359.535526	-79.8707812
359.728289	-2.04796875
359.921053	51.1992187
360.113816	-18.4317187
360.306579	-26.6235938
360.499342	-24.575625
360.692105	-32.7675
360.884868	-24.575625
361.077632	53.2471875
361.270395	106.494375
361.463158	2.04796875
361.655921	100.350469
361.848684	124.926094
362.041447	-118.782187
362.234211	24.575625
362.426974	-18.4317188
362.619737	38.9114063
362.8125	49.15125
363.005263	-24.575625
363.198026	51.1992187
363.390789	18.4317188
363.583553	118.782187
363.776316	-108.542344
363.969079	106.494375
364.161842	51.1992187
364.354605	12.2878125
364.547368	61.4390625
364.740132	-92.1585937
364.932895	6.14390625
365.125658	63.4870313
365.318421	53.2471875
365.511184	-49.15125
365.703947	-116.734219
365.896711	12.2878125
366.089474	-79.8707813
366.282237	6.14390625
366.475	2.04796875
366.667763	-43.0073438
366.860526	55.2951562
367.053289	126.974062
367.246053	-51.1992187
367.438816	34.8154688
367.631579	-34.8154688
367.824342	-96.2545313
368.017105	-45.0553125
368.209868	83.9667187
368.402632	135.165938
368.595395	-108.542344
368.788158	-94.2065625
368.980921	-47.1032813
369.173684	30.7195312
369.366447	-6.14390625
369.559211	-186.365156
369.751974	30.7195312
369.944737	118.782187
370.1375	-49.15125
370.330263	-51.1992187
370.523026	102.398437
370.715789	-22.5276562
370.908553	-14.3357813
371.101316	-75.7748437
371.294079	-102.398437
371.486842	79.8707813
371.679605	69.6309375
371.872368	-67.5829687
372.065132	-14.3357812
372.257895	67.5829687
372.450658	92.1585937
372.643421	-49.15125
372.836184	-88.0626562
373.028947	8.191875
373.221711	-49.15125
373.414474	22.5276562
373.607237	-10.2398438
373.8	-92.1585937
373.992763	-4.0959375
374.185526	47.1032813
374.378289	18.4317188
374.571053	26.6235938
374.763816	-40.959375
374.956579	59.3910937
375.149342	-88.0626563
375.342105	18.4317188
375.534868	-30.7195313
375.727632	34.8154687
375.920395	-73.726875
376.113158	-131.07
376.305921	147.45375
376.498684	-53.2471875
376.691447	-16.38375
376.884211	-38.9114062
377.076974	106.494375
377.269737	20.4796875
377.4625	-131.07
377.655263	96.2545313
377.848026	59.3910937
378.040789	77.8228125
378.233553	10.2398438
378.426316	45.0553125
378.619079	38.9114062
378.811842	69.6309375
379.004605	6.14390625
379.197368	61.4390625
379.390132	61.4390625
379.582895	4.0959375
379.775658	-22.5276563
379.968421	-24.575625
380.161184	-30.7195313
380.353947	2.04796875
380.546711	28.6715625
380.739474	116.734219
380.932237	-12.2878125
381.125	-61.4390625
381.317763	63.4870312
381.510526	0
381.703289	16.38375
381.896053	-55.2951563
382.088816	-16.38375
382.281579	-155.645625
382.474342	-51.1992187
382.667105	2.04796875
382.859868	34.8154688
383.052632	69.6309375
383.245395	-81.91875
383.438158	-28.6715625
383.630921	-145.405781
383.823684	-40.959375
384.016447	83.9667187
384.209211	61.4390625
384.401974	30.7195313
384.594737	98.3025
384.7875	-38.9114062
384.980263	94.2065625
385.173026	-34.8154688
385.365789	-14.3357813
385.558553	88.0626562
385.751316	-36.8634375
385.944079	79.8707813
386.136842	-100.350469
386.329605	-98.3025
386.522368	22.5276562
386.715132	-32.7675
386.907895	-75.7748437
387.100658	24.575625
387.293421	26.6235938
387.486184	59.3910937
387.678947	16.38375
387.871711	49.15125
388.064474	-32.7675
388.257237	-34.8154688
388.45	-26.6235938
388.642763	-73.726875
388.835526	10.2398438
389.028289	-36.8634375
389.221053	45.0553125
389.413816	40.959375
389.606579	-53.2471875
389.799342	-26.6235938
389.992105	53.2471875
390.184868	75.7748437
390.377632	-34.8154687
390.570395	49.15125
390.763158	-51.1992187
390.955921	-4.0959375
391.148684	-43.0073438
391.341447	-57.343125
391.534211	-10.2398438
391.726974	43.0073438
391.919737	-40.959375
392.1125	24.575625
392.305263	6.14390625
392.498026	34.8154688
392.690789	-129.022031
392.883553	-12.2878125
393.076316	-2.04796875
393.269079	-55.2951562
393.461842	12.2878125
393.654605	126.974062
393.847368	143.357813
394.040132	53.2471875
394.232895	-71.6789062
394.425658	-53.2471875
394.618421	24.575625
394.811184	0
395.003947	34.8154688
395.196711	-67.5829687
395.389474	-40.959375
395.582237	-88.0626563
395.775	-18.4317188
395.967763	-6.14390625
396.160526	20.4796875
396.353289	-20.4796875
396.546053	-131.07
396.738816	-12.2878125
396.931579	-32.7675
397.124342	4.0959375
397.317105	6.14390625
397.509868	-40.959375
397.702632	102.398437
397.895395	-20.4796875
398.088158	14.3357812
398.280921	-16.38375
398.473684	94.2065625
398.666447	75.7748437
398.859211	20.4796875
399.051974	-45.0553125
399.244737	-88.0626562
399.4375	-57.343125
399.630263	116.734219
399.823026	49.15125
400.015789	-63.4870313
400.208553	77.8228125
400.401316	-65.535
400.594079	-10.2398438
400.786842	-77.8228125
400.979605	196.605
401.172368	96.2545313
401.365132	145.405781
401.557895	18.4317188
401.750658	120.830156
401.943421	112.638281
402.136184	-16.38375
402.328947	-34.8154688
402.521711	-26.6235938
402.714474	12.2878125
402.907237	112.638281
403.1	-94.2065625
403.292763	32.7675
403.485526	8.191875
403.678289	8.191875
403.871053	-6.14390625
404.063816	14.3357813
404.256579	34.8154688
404.449342	-73.726875
404.642105	24.575625
404.834868	-2.04796875
405.027632	22.5276563
405.220395	-40.959375
405.413158	-120.830156
405.605921	26.6235938
405.798684	69.6309375
405.991447	57.343125
406.184211	-16.38375
406.376974	-26.6235938
406.569737	38.9114063
406.7625	-38.9114062
406.955263	110.590312
407.148026	20.4796875
407.340789	49.15125
407.533553	-12.2878125
407.726316	-8.191875
407.919079	6.14390625
408.111842	-18.4317188
408.304605	12.2878125
408.497368	-51.1992187
408.690132	-112.638281
408.882895	22.5276562
409.075658	32.7675
409.268421	51.1992187
409.461184	88.0626563
409.653947	94.2065625
409.846711	129.022031
410.039474	-59.3910937
410.232237	106.494375
410.425	26.6235938
410.617763	71.6789063
410.810526	8.191875
411.003289	34.8154688
411.196053	-51.1992187
411.388816	-22.5276562
411.581579	-137.213906
411.774342	-20.4796875
411.967105	-32.7675
412.159868	-81.91875
412.352632	-77.8228125
412.545395	-40.959375
412.738158	26.6235938
412.930921	-30.7195312
413.123684	-57.343125
413.316447	20.4796875
413.509211	-231.420469
413.701974	-28.6715625
413.894737	-116.734219
414.0875	-96.2545312
414.280263	43.0073438
414.473026	-6.14390625
414.665789	-10.2398438
414.858553	-20.4796875
415.051316	-38.9114063
415.244079	16.38375
415.436842	-16.38375
415.629605	75.7748437
415.822368	34.8154688
416.015132	10.2398438
416.207895	36.8634375
416.400658	-8.191875
416.593421	16.38375
416.786184	32.7675
416.978947	-24.575625
417.171711	-71.6789062
417.364474	-14.3357812
417.557237	-57.343125
417.75	-40.959375
417.942763	-47.1032813
418.135526	-69.6309375
418.328289	53.2471875
418.521053	2.04796875
418.713816	51.1992187
418.906579	-51.1992187
419.099342	-24.575625
419.292105	151.549687
419.484868	30.7195312
419.677632	-40.959375
419.870395	71.6789063
420.063158	90.110625
420.255921	-4.0959375
420.448684	-30.7195312
420.641447	-67.5829687
420.834211	-12.2878125
421.026974	-49.15125
421.219737	-75.7748437
421.4125	71.6789063
421.605263	-131.07
421.798026	55.2951563
421.990789	67.5829687
422.183553	-43.0073438
422.376316	6.14390625
422.569079	-30.7195312
422.761842	8.191875
422.954605	34.8154688
423.147368	40.959375
423.340132	0
423.532895	79.8707813
423.725658	-8.191875
423.918421	51.1992187
424.111184	79.8707813
424.303947	-40.959375
424.496711	67.5829687
424.689474	75.7748437
424.882237	104.446406
425.075	-8.191875
425.267763	-32.7675
425.460526	26.6235938
425.653289	-2.04796875
425.846053	49.15125
426.038816	14.3357813
426.231579	24.575625
426.424342	10.2398438
426.617105	-73.726875
426.809868	-110.590312
427.002632	53.2471875
427.195395	63.4870313
427.388158	-38.9114062
427.580921	-53.2471875
427.773684	83.9667187
427.966447	-81.91875
428.159211	-16.38375
