Smoothed X5	Normalized1	Normalized2	Normalized3	Normalized4	Normalized5
349.31	0.00462020463538632	-0.0017437627051419	0.0111607647120875	-0.00565400517554999	0.00802915743574786
349.53	0.00431641264991947	-7.3826835315331E-4	0.010535625963491	-0.0042324665022741	0.0087729969663737
349.75	0.00311802247304633	6.2483864960632E-4	0.0110396542190525	-0.00429807894269612	0.00856852794301778
349.97	0.00299954737299886	6.40359834144213E-4	0.011002930615611	-0.00484002673929254	0.0117419753545919
350.18	0.00260251852792156	4.58037330503848E-4	0.0142775509675313	-0.00366199170413863	0.0115779712646833
350.4	0.00244294711719596	2.09015020191521E-4	0.0160294233370082	-0.0023915141904941	0.0118895558134081
350.62	0.00232326902294124	0.0022768132522558	0.0180963513533915	-0.00183876835547445	0.0133162977064443
350.84	0.00225868169905108	0.00188103747056736	0.0175521689886066	-3.87901053182206E-4	0.0117419593393495
351.06	0.00292166134937277	0.00337074393137993	0.0176810530587688	5.69287678322293E-4	0.0117419513317283
351.27	0.00265571147170736	0.00327291335030026	0.0177383312419711	-1.55544109281275E-5	0.0100364241064247
351.49	0.00389808755867246	0.00309503561859353	0.0163874248016691	-0.00110563273180709	0.00929844974375292
351.71	0.00369672407731823	0.00426011521904132	0.0151415485645607	8.52389242155614E-5	0.0110859830178213
351.93	0.00456486657246756	0.00325067211975983	0.0159100817459714	-2.17771157111626E-4	0.00944605422543273
352.14	0.00443948757784477	0.00282821684967441	0.0156523159364918	-5.00882125062806E-4	0.00737974362671826
352.36	0.00292926471421447	0.00204556568695996	0.0167024851102654	1.91806387720719E-4	0.00660895403234656
352.58	0.00189015271791928	4.18012669510806E-4	0.0177908405164555	-7.20440064566417E-4	0.00362427338044419
352.8	0.00119487940565251	-9.64969323636754E-4	0.0149267402270603	-6.0809847269979E-4	0.00644495795005922
353.01	6.04085806167819E-4	5.82547399980497E-4	0.0152036026490155	-5.44536040134368E-4	0.0087572786874471
353.23	-1.33014824728536E-5	0.00216563749858006	0.0124874783805684	-2.67838680558631E-4	0.0059037868937534
353.45	7.33261381527107E-4	0.0026281087442224	0.0117380394807883	-6.54949787841221E-4	0.00450985222479583
353.67	7.56058489946588E-4	0.00255250853688802	0.00867345389596078	-6.01666056088642E-4	0.00644497396530163
353.89	0.00154441342457517	0.00147191651628286	0.0085063766008473	-7.33916165449129E-4	0.00813410958999762
354.1	9.06131491988647E-4	0.00153862283703191	0.00807675759500166	-3.50651342368234E-4	0.00733054480203206
354.32	0.00119487755049457	8.76039143219507E-4	0.00625805757066228	-1.91439627124471E-4	0.00644498197292283
354.54	9.28926745250181E-4	0.00194773944859835	0.00615781026125622	-6.78704589536776E-4	0.00510023812103026
354.76	4.29317869127516E-4	0.00364644573008923	0.00300730273993548	-2.35742426327859E-4	0.00442787019889457
354.97	6.28780741166062E-4	0.00386434160871191	0.00437251823723577	3.97888226341618E-4	0.00272233496596985
355.19	0.00142093596684704	0.00388657632517526	0.00579024067817555	0.00100584563727362	7.38022408399056E-4
355.41	0.00210671179800923	0.00306835395883752	0.00582842691059201	0.00208500577732576	4.42821452660637E-4
355.63	0.00250373878792859	0.00160088655720636	0.00474484274396471	0.00193349603460324	-9.01930406853144E-4
355.84	0.00229667811652218	0.0019833149949397	0.00451571835693119	4.43460581455101E-4	-9.51121223918141E-4
356.06	0.00151592098126146	0.00404666194099325	0.00214806006655434	9.23014167228301E-5	5.24819493804307E-4
356.28	0.00129176224664569	0.00549189896887913	0.00275906309366693	-9.23305694881743E-4	-0.00491976235430214
356.5	0.00147982888342193	0.00533626029635381	0.00502170050423004	-6.69102985209327E-5	-0.00513295726127568
356.71	0.00120438059707298	0.00531847903726022	0.00297387376201221	-4.42463744962732E-4	-0.00670728762074932
356.93	0.00187305650986787	0.00541630744698086	6.49177605304418E-4	8.01042758680668E-4	-0.00619890777327977
357.15	9.8402029835166E-4	0.0068882217919047	-0.00126499848887827	0.00121190866765881	-0.00598571286630623
357.37	6.19287897956356E-4	0.00703051963455202	-2.38888296426976E-5	0.00144495211216299	-0.00838001562959538
357.58	1.3867583920078E-4	0.00820449963566223	2.81617345603449E-4	0.00118559594590736	-0.00808482268147816
357.8	-0.0014095406591637	0.00843128940087025	4.20053218270892E-4	0.00124979785848676	-0.00559211426119541
358.02	-0.00149502540973663	0.00862251013381401	-8.44926623847975E-4	0.00104629274815746	-0.00193505767953616
358.24	-0.00166599305572454	0.010961567564013	-0.00210990646596684	9.80811875550117E-4	-0.0013774709997592
358.45	-0.00114169109976158	0.0113262147426527	-0.00385700526503605	0.00112975429409889	-0.00370619134537582
358.67	-8.14948623784562E-4	0.0121133063345828	-0.00635831420344804	7.53561367643116E-4	-0.00393578586057809
358.89	-4.92010149175828E-4	0.0141410842483721	-0.00445846581302315	9.26249183769591E-4	-0.0072812498858914
359.11	-2.75448286348956E-4	0.0124245901937105	-0.00264931059865419	7.25311397614039E-4	-0.00969195225740928
359.32	1.02580958624337E-4	0.0131983474698396	-0.00317438935842866	-3.62199599091172E-4	-0.0106759127358909
359.54	0.00104860762224182	0.0130604922277669	-0.00336055394263806	7.74099961033097E-4	-0.0109874972846156
359.76	0.00155391554357461	0.0154529064634008	-0.0036087749421472	1.17353986682038E-4	-0.00875718259599264
359.98	0.00161280474983361	0.0161199327577878	-0.00387608556159719	-2.81954261455317E-4	-0.010249530929565
360.19	0.00168119143719719	0.0163778532974036	-0.00299776492249984	-6.48526775347926E-4	-0.00952796418274314
360.41	0.0035010605687531	0.0181610493300961	-0.00301686153497545	-4.07781358322508E-4	-0.0103479365865586
360.63	0.00267091356349589	0.0162978126608536	-0.00372811653318395	-0.00125005176966878	-0.0115450839643926
360.85	0.00328640024282088	0.0179031331331984	-0.00356104389976033	2.82349234405123E-4	-0.0127258477492403
361.06	0.00295016028573929	0.0179742798831631	-0.00368038549079708	6.97070831702815E-4	-0.0148085659638047
361.28	0.00316102124819809	0.0185479290538402	-0.00452052922085767	0.00122798030506883	-0.0151529497289869
361.5	0.00250754093413892	0.0184456471867498	-0.00488809414224849	0.001207432307561	-0.0125126608498879
361.71	0.00320281424640569	0.0178586593575537	-0.0078237956569138	0.00216012587073197	-0.0147921663555759
361.93	0.00306793777067833	0.0188947819452322	-0.00869734505644841	0.00169597623000125	-0.0168584929695328
362.15	0.00260442284755313	0.0189881677543782	-0.00978570279348337	0.00167222142830569	-0.0175144612834397
362.37	0.00303564318115428	0.0184367533001644	-0.00995754433562483	0.00263968886062304	-0.016054920173946
362.58	0.00204402322827681	0.0186279718617492	-0.0113895851569427	0.00263840049647724	-0.0181376383885104
362.8	0.00166409522914578	0.0185523759971328	-0.0103346424127614	0.00156051931645304	-0.01715368591765
363.02	0.00171348602672124	0.0192105170903706	-0.00969022439279514	0.00255044378220229	-0.0139066115340879
363.23	0.0013886478703758	0.0191704902580186	-0.0106974337637446	0.00263583317230349	-0.01010195847837
363.45	0.00276209643169997	0.0208247314493008	-0.0135328926306937	0.00136921134697851	-0.00808482268147816
363.67	0.00323511069108769	0.0228614010783164	-0.0153420455142177	0.0021331642648487	-0.00838001562959537
363.89	0.00302805001968128	0.0232438338587678	-0.0127929985408841	0.00208180837725589	-0.00947877336567814
364.1	0.00312873315172685	0.0215540236352213	-0.0152227085848708	0.00235143384020651	-0.0110695193486229
364.32	0.00383350580025613	0.0214339583376783	-0.0131748771809631	0.00207602484477657	-0.0113811038973477
364.54	0.00372522672400064	0.021905325641265	-0.0118430743456716	0.00221340960248455	-0.0119714817859609
364.76	0.00410895779692098	0.0222966523083017	-0.011088859544639	0.0023039242368154	-0.012086279043562
364.97	0.00244486349535418	0.0240309297934159	-0.0114134530089811	0.00365721441226953	-0.0130866391302724
365.19	0.00293307335347762	0.0243555479683446	-0.0110649893617557	0.00329000241836295	-0.0142837945157276
365.41	0.00189206260302469	0.0245156357555216	-0.0097713680971908	0.00358531052716889	-0.0126602653315677
365.62	0.0023954699150418	0.0238486029470575	-0.00750395245453016	0.00424141702150597	-0.0106103383258396
365.84	0.00367013595363608	0.0220743029723093	-0.00684043316039839	0.00332467540088532	-0.00921639564926081
366.06	0.00409945846065846	0.0223144335673953	-0.0107212783073337	0.00314556457226555	-0.00880641345116366
366.27	0.00391708994151338	0.0217630212845406	-0.012482695486781	0.00307045388297719	-0.00774045493153836
366.49	0.00392278898672351	0.0201087822646174	-0.015012648178484	0.00281494400092326	-0.00537893536946427
366.71	0.00433121313948414	0.0213583559589849	-0.0136569728294642	0.00358981509962027	-0.00488695513022346
366.93	0.00428372016848745	0.0215673557796632	-0.0127643338099888	0.00379140176990764	-0.00577252596695389
367.14	0.00464465506056728	0.0216296129857605	-0.0101484545201028	0.00492256668168442	-0.00283704413973773
367.36	0.00584713504832457	0.0226879681185433	-0.0102916639631779	0.0057166880096256	-0.00211548540053705
367.58	0.00577494714232963	0.0206246146584127	-0.0113847882780858	0.00568330339124903	-5.73946249899661E-4
367.79	0.00534942399878067	0.0194995510335218	-0.00876891364988962	0.00551959650767175	1.6402010515096E-4
368.01	0.00461046078930652	0.0193572531908745	-0.00839180858021822	0.00441604208591008	-0.00185310768411971
368.23	0.00598200874131501	0.0182944554575171	-0.00609575617680139	0.00458295577367508	-0.0035914421335019
368.45	0.00645122270965034	0.0172183125515636	-0.00566614416349053	0.00465100397045617	-0.0024270859645042
368.66	0.00684445126367525	0.0152305592987674	-0.00560886364944338	0.00473574447642555	-7.37950339808207E-4
368.88	0.00613778171614617	0.0155018184969021	-0.00436298275064505	0.00536615892078945	-6.88751515122005E-4
369.1	0.00567426586544201	0.0135985549953075	1.43202450540343E-4	0.00700448790835454	-0.00154151512777376
369.31	0.0048973080936547	0.01228227715155	0.00167072167254645	0.00673934820961959	-0.00185311569174092
369.53	0.00488401217665569	0.0111750012998298	0.00402883282210795	0.00625786677968661	0.00160715359879473
369.75	0.00463705726119942	0.0100988627365944	0.00417203760349322	0.00653841042346404	0.00100037610195278
369.96	0.00462756070767382	0.0100277116439117	0.00357057938635105	0.00601134723429972	0.00116436417661892
370.18	0.00368913369858215	0.00902716243121554	0.00261588162073093	0.00578473620640669	0.00213191703925061
370.4	0.00333389970687039	0.00871143380015416	0.00225786150931053	0.00541366852418056	0.00254189923734775
370.61	0.00279629626843457	0.0106146951303897	0.00389994642110078	0.0046163309879338	0.00346026128291445
370.83	0.00252274673624335	0.0108459340102494	0.00488329027085679	0.0063548138306286	0.00390304269746906
371.05	0.00243536137635474	0.00968974829638697	0.00516969517193747	0.0078345705829639	0.00662534563295409
371.26	0.00239166962398941	0.00821782960874508	0.00574251429747853	0.00697175217410979	0.00723211512217484
371.48	0.00258733498771248	0.0071728153058403	0.00734163707559973	0.00741278649315893	0.00808488674244781
371.7	0.00295206831568676	0.00818225189104471	0.00816267953149485	0.00969501543008849	0.00965921710192145
371.92	0.00315343272461996	0.00686152927535353	0.00964723428898698	0.00827817222618679	0.01131555351016
372.13	0.00238787397083188	0.00499829043475199	0.00902190821980644	0.00794177752648303	0.0100528076994111
372.35	0.00201744252522645	0.00504720681097134	0.00687861240028007	0.00986450584614509	0.010479189505737
372.57	0.00250565331092886	0.00674146832052858	0.00768533414495218	0.00989852994453564	0.00910164643738691
372.78	0.00276400631680539	0.00569200273161307	0.0102487064911987	0.00959230365490287	0.00815047716774154
373	0.00250945360198125	0.00500273520668563	0.0108119831376143	0.00956919773733915	0.010364400255757
373.22	0.00272031363686108	0.00600772919131542	0.0123204127396795	0.00954416397561565	0.0095772350760202
373.43	0.00187876946876259	0.00550078634138737	0.0133610347726378	0.00881808144033769	0.00746170963737712
373.65	0.00158812187336202	0.00442908603600852	0.0157811976758092	0.00882514393284496	0.00897044957155704
373.87	0.00161851399841244	0.00373092679585477	0.0146212340518142	0.00897665367556749	0.00624815464369321
374.08	0.00157672100020484	0.00258363279721863	0.0148837780933913	0.00866914842590677	7.37958347429423E-4
374.3	0.0014076511807957	0.00243689018263767	0.0170318474833253	0.00902480275897257	-0.00103317531841024
374.52	2.86854724979967E-4	3.913244956777E-4	0.0187932669936175	0.00989275581617417	-8.19988419057901E-4
374.73	9.4990579888257E-5	-0.00156085755349526	0.0198243418857604	0.00991265492955017	5.24755432834675E-4
374.95	1.08287424466247E-4	2.75701798709299E-4	0.0182109007272611	0.0102464823050802	0.0013119286201927
375.17	4.46424280547625E-4	4.89150734039311E-4	0.0216525913817601	0.0104480689753676	2.78761309403665E-4
375.38	-9.4977593782636E-5	-1.33412641498112E-4	0.0214377830442597	0.00996465970127481	0.00236147952396807
375.6	-1.44370246516041E-4	-0.00257474325335137	0.0223877095703171	0.0100128087846799	0.00216468422522326
375.82	-7.65557826209105E-4	-0.00192105127476527	0.0202300907087228	0.0096256976773973	0.00183670006826978
376.03	6.45901066270763E-5	-0.00288157148375032	0.0182013512556009	0.00858248947989548	7.05135108108339E-4
376.25	-7.27564191474926E-4	-0.00321508571662334	0.0177765174743875	0.00895933129048308	0.0025254675986342
376.47	-5.86987742958465E-4	-0.00341074470742365	0.0185832368882147	0.00813759947252679	0.00139391865371517
376.68	-0.00174197754245598	-0.00594990807171561	0.0163635616113206	0.00785898367290913	-0.00186954733045447
376.9	-0.0029349600491087	-0.0040021794799124	0.0174614618274811	0.00775562301359169	-7.87189202600432E-4
377.12	-0.00319901302777432	-0.00293937306111889	0.0163635522879409	0.00706421346083612	-4.75596646254485E-4
377.33	-0.00323890541666624	-0.00341074253606462	0.0168361287657658	0.00694416049233039	-8.52795643136573E-4
377.55	-0.00292736224974084	-0.0037887240305053	0.0207551717993422	0.00614682295608363	-0.00470665553116184
377.77	-0.0036150359074818	-0.00458471819445678	0.0215380280228209	0.00608904405599753	-0.00413267725077736
377.98	-0.00297485336557959	-0.00701271014779106	0.0186691588247079	0.00642800607987504	-0.00167276804695207
378.2	-0.00257212733045011	-0.00764416740991382	0.0189842098099245	0.0054554039992102	-0.0024107424096239
378.41	-0.00346686536991337	-0.0092494900536177	0.018416166585636	0.00609032301602548	-0.00109878976656758
378.63	-0.00408045329508062	-0.00597658756011259	0.0186405197331068	0.00602034697508461	-0.0036734802127516
378.85	-0.00327500029724268	-0.00578092205523519	0.015108133571707	0.00630089061886205	-0.00393586593679014
379.06	-0.00312682883209528	-0.00528731786382611	0.018783726845337	0.00640809756238118	-0.00262391329373382
379.28	-0.00370242405010733	-0.00454914047675641	0.0170939132220048	0.00579886119142123	-4.10006220960755E-4
379.5	-0.0043995970441108	-0.00365087095979162	0.0184161759090157	0.00653135733507462	1.8036366003126E-4
379.71	-0.00402156687155854	4.35806956758559E-4	0.0171559742989944	0.00625145317131116	-0.00224674632733656
379.93	-0.00340608019223354	-0.00121843206316467	0.016941165961494	0.00529105763561894	-0.00247634885016004
380.15	-0.00283808555632628	3.91339695190907E-4	0.0143825695165001	0.00427031587566688	-0.00286993144002845
380.36	-0.00163180713267454	2.97960400121964E-4	0.0158575771331769	0.00464138355789301	-0.00447705300833836
380.58	-9.44131619775636E-4	7.02627897036707E-4	0.0161057958018411	0.00484809547241003	-0.00518222815455272
380.8	-6.17393781693484E-4	0.003357409615579	0.0151701899870067	0.00497776885347891	-0.0048870352064355
381.01	2.29850359194105E-4	0.00232128702790053	0.0139099883769854	0.00505801419111477	-0.00298471268238718
381.23	3.76123070183773E-4	0.00325068731927303	0.0125495417884029	--	-0.00403427159378374
381.44	5.10997690753188E-4	0.00371760985092609	0.0116282590156365	0.00540275034335375	-0.00529702541215385
381.66	3.72326489447275E-4	0.00308170998822872	0.0109981593760483	0.00574492857553683	-0.00500183246403664
381.88	9.11828682040827E-4	0.00227682628040997	0.0106544646375408	0.00540403870749955	-0.00403427159378374
382.09	7.54157880630905E-4	0.00352639780341845	0.0105160357574081	0.00373938759406516	-0.00926567455015906
382.31	1.89961680618082E-4	0.00418453238257916	0.0108215396018093	0.00254081396552127	-0.0111187902419
382.53	-8.64346841991807E-4	0.00440243043256087	0.0091173982747193	0.0032296561941031	-0.0097740463900074
382.74	-2.35562390509854E-4	0.00393995267284144	0.00926537662651224	0.00282842010180597	-0.00847849335517982
382.96	-3.28646795608591E-4	0.00497607091780185	0.00717935899018809	6.93205739265414E-4	-0.0107251996444104
383.17	9.59317942721631E-4	0.00596772624391268	0.00511243097380479	0.00123310554929847	-0.0118075577722644
383.39	0.00158810332178256	0.0059188076963343	0.00708866115244231	0.0013704809028886	-0.0142510673678609
383.61	0.0013259481696957	0.0058521057183033	0.00689772066698031	-0.00127704158790561	-0.0147594552229517
383.82	9.36518051565232E-4	0.00638128545605372	0.00767102275710886	-0.00167506147189717	-0.0139066836026787
384.04	0.00198322691964931	0.00631013436337103	0.00677837907594356	-0.00187407141389295	-0.0133983037552092
384.26	0.00247333738708843	0.0026903768071149	0.00747053513083152	-0.00152804689750817	-0.0135131010128103
384.47	0.00361312694995536	0.00254362767845685	0.00774739988363163	-9.66320129939332E-4	-0.010266018621627
384.69	0.00340796317754874	0.00405556234165566	0.00496922153072968	-0.00116982524026863	-0.0145134450842783
384.9	0.00345925365686091	0.00447356849708938	0.00640604524583492	-6.37627402756816E-4	-0.012840709067811
385.12	0.0028665640859554	0.00515394213543149	0.00299776958418969	-4.11655854877762E-4	-0.00795370589186033
385.34	0.00344975803091428	0.00723508119737377	0.00218150069870223	-6.86425370293726E-4	-0.00636296791653675
385.55	0.00470353128072066	0.00774647316195352	0.00343693340000575	-1.83116982824961E-4	-0.00741252682793331
385.77	0.00572744489554321	0.00791990395036758	0.00480215122815097	-9.79805634939896E-4	-0.00782250902603046
385.99	0.00643791566170364	0.00445134029470313	0.00372334063193135	-9.94570099968409E-4	-0.00921645971023044
386.2	0.00599909567357669	0.00544743605002953	0.00180917153028344	-8.71949807288939E-4	-0.00883926872096956
386.42	0.00553747857703026	0.00553637274452386	7.9241734936357E-4	-0.00117240196856023	-0.0101184221475684
386.63	0.00557927250281683	0.00775536053446177	-9.49910210142894E-4	-6.57535920250675E-4	-0.0112827703089449
386.85	0.00616436427435447	0.0073551399808397	0.00252041953595716	-7.89786029611162E-4	-0.0114303667830035
387.07	0.00650060237627812	0.00794657475332844	0.00360877727299213	-9.79166154925923E-4	-0.00942964660958278
387.28	0.00726805988422393	0.00795547081127281	0.00575207542336342	-7.54482971192669E-4	-0.0119059554216368
387.5	0.00834516087735843	0.00739515812775565	0.00380926256842454	-0.0012462431019385	-0.0123159376197339
387.71	0.00895874880252569	0.0100588337328833	0.0049262570662157	-5.87569283427663E-4	-0.0114795816229321
387.93	0.0102030236436485	0.0095518887115962	0.00407657551871945	-9.90093739870592E-4	-0.0161369982913017
388.15	0.0107919166338175	0.00897379694034449	0.00842045699519904	2.40745417025231E-6	-0.0153662247121724
388.36	0.0108337105596041	0.00864917442269777	0.0054417956777096	3.50359814714802E-4	-0.0131031027994708
388.58	0.0106703397854051	0.0112861705394284	0.00143683303848495	1.37224887704487E-4	-0.00969203233362132
388.79	0.0111300544174779	0.0107925685193784	0.00159435386940338	8.54956566329367E-4	-0.0104299986886719
389.01	0.0109324912271761	0.0129270687294736	0.00569478791678149	1.38503847732434E-4	-0.0125291165114651
389.23	0.0107463251997155	0.0138342343043828	0.00410044103991289	9.10798218137841E-4	-0.0130702955753921
389.44	0.0102771112313802	0.0146924813317136	0.00322212273166047	0.00256389167073144	-0.011512356816526
389.66	0.0103929918173194	0.0122200177740936	0.0037328877727467	0.00137238053469482	-0.0132179000570719
389.87	0.010199227062912	0.0118909483131542	0.00477828104526768	0.00122279863613207	-0.011463165999461
390.09	0.00998076551834845	0.0117842260168482	0.001670735657616	0.00136402967804175	-0.00931484935198165
390.31	0.010166931545809	0.0114418157260308	0.0012506637925857	9.60865741584846E-4	-0.00951163664310525
390.52	0.0105031696477326	0.0118642688247572	0.00170891955918753	0.00173060219193436	-0.0116927525070421
390.74	0.00952674807632783	0.00842238682884878	0.00275431283170851	0.00153543853414028	-0.012840709067811
390.95	0.0103056046022729	0.0110638298888721	9.97666891823954E-4	0.00185642928880155	-0.0140214568374163
391.17	0.00953434865843261	0.00927173779823519	0.00132703625741861	0.00166319347516724	-0.0133490889152806
391.39	0.00910312739725249	0.010663607163891	0.00173756098163357	0.0013627507180138	-0.0131687092400069
391.6	0.00818369442279099	0.0108148010644827	0.00147024803133866	0.00161953956009568	-0.0147430476071018
391.82	0.00859782133107764	0.00943182341405318	0.00181393810815633	0.00135055357715904	-0.0139066755950575
392.03	0.00793294292659822	0.0100454907316462	0.00196191412910435	0.00104561565167208	-0.0163501691754117
392.25	0.00781326483234351	0.0114684908717097	0.00347033440778991	0.00105589435248492	-0.0163829603842479
392.46	0.00639232515518058	0.0110460356016243	0.00522698500936432	0.00146739974147704	-0.0143986398190559
392.68	0.00669436898584346	0.01118388432962	0.00368991631569794	0.0012433466336399	-0.0133982717247244
392.9	0.0061814632651428	0.0123578621593711	0.0035467138651576	0.00127545229198853	-0.013234275642437
393.11	0.00696792037319263	0.0109793357949524	0.00402883515295287	0.00137238993881267	-0.0100691993000186
393.33	0.00806211942953648	0.0107481034291697	0.00392381660398407	0.00143338504720434	-0.00885565231395589
393.54	0.00829387596352011	0.0114373666113791	0.00453482895447636	4.74917355671899E-4	-0.00888844352279215
393.76	0.00820839306810513	0.0113350934297249	0.0038378969983358	7.26571549406281E-4	-0.0100691912923974
393.97	0.00773727941803309	0.0100455015884414	0.003260306633232	0.00105076910825528	-0.00893763433985715
394.19	0.00664117975237356	0.010023260357901	0.00392382825820869	5.80205859149109E-4	-0.00693691416643641
394.41	0.00669436991342243	0.010650270676731	0.0030216327745382	4.96114237311559E-4	-0.00457540261198353
394.62	0.00696222318314045	0.00882704998304546	0.00243927116987165	6.72657741757581E-4	-0.00585454803096117
394.84	0.00771448694750848	0.00964972146403489	0.00140819394688383	0.00131655769112205	-0.00585454803096117
395.05	0.00715218857407442	0.0109793379663114	8.44919631313195E-4	0.00159196668655199	-0.00675651847592034
395.27	0.00642842189091497	0.012909280956303	-0.00173754466571909	0.00191616424540098	-0.00655973118479674
395.48	0.00567235969065249	0.0116952871509949	-0.00212419687620582	0.00133261052029636	-0.00867525662343981
395.7	0.00568945868144081	0.0109482137059808	-0.00116471854764325	0.00263454480815769	-0.00409983799621386
395.92	0.00623465991924449	0.00993877277805832	0.00226742729688527	0.00295167987449941	-0.00546098946395638
396.13	0.00695462723893053	0.0116597116046535	0.00422933443345484	0.00316481480150973	-0.00557577871393631
396.35	0.00692043389524874	0.00953855222443625	0.00284025108411618	0.00392299359101845	-0.00693693018167882
396.56	0.00675516251173404	0.0111972360162931	0.00233425961343762	0.00316481480150973	-0.00647774915889548
396.78	0.00591931367852978	0.0100454929030053	-1.0499524051955E-4	0.00309034359223534	-0.00501820804940176
396.99	0.00622705748198177	0.0117441991844961	3.29392674043916E-4	0.00296322813122235	-0.00519859573229663
397.21	0.00532662225246633	0.0118109076766042	-4.77329070628193E-4	0.00210104920238222	-0.00510019808292423
397.43	0.00524683840226147	0.0126736016472277	9.92909637330761E-4	0.00320910819659526	-0.00613334937847086
397.64	0.00382589779751957	0.0115574340802812	8.16289863091785E-4	0.00520373099724012	-0.0072649143386323
397.86	0.00285897463479829	0.0115129689900725	0.00158482537534744	0.00489493738343361	-0.00746170963737711
398.07	0.00239355910235742	0.012655816045416	0.00167551855140337	0.00534816884333751	-0.00570697557976618
398.29	0.00227578347257633	0.0139053853970655	-5.15517633889577E-4	0.00543612555761247	-0.00510019007530302
398.5	0.00134115675453705	0.0136430222568751	0.00101200391896145	0.00662956453780886	-0.00428022567910873
398.72	0.00111889862923697	0.012669154703935	4.8692282834205E-4	0.00723109893624757	-0.00400143233922025
398.93	0.00119678279770512	0.0127047302502763	-8.9739161227879E-4	0.00697302173001989	-0.00487059556010075
399.15	4.63516778283144E-4	0.0129003870697176	-0.00368034120474349	0.00593750610092146	-0.00587096365443232
399.36	-2.37454651614775E-4	0.0129448565026443	-0.00364215497232703	0.00636699216324766	-0.00844566210823753
399.58	3.45740220923083E-4	0.0116063461137825	2.00506273036744E-4	0.00770551787367328	-0.00897044156393582
399.8	-7.76952206313463E-4	0.0121888891710449	-6.0621314079044E-4	0.00847268699984905	-0.0111023586031864
400.01	-0.0010694976282928	0.0116463707747755	-0.00305024389600021	0.00851184574658709	-0.0104791814981157
400.23	-4.31214768127302E-4	0.00934733366285152	-0.00207645184874939	0.00752128180082387	-0.012496293272144
400.44	5.62304866486874E-4	0.00984538479755326	0.00118861903151058	0.0072921034487571	-0.011889515775302
400.66	0.00141524805258459	0.0094807441329906	1.91082667002451E-5	0.00752963265747694	-0.00754369166327836
400.87	9.74528382720928E-4	0.00990764200365062	-0.00107402070989747	0.00755018065498477	-0.00844565410061632
401.09	8.6814991578112E-4	0.00813778462947705	9.16527849118141E-4	0.00818446019178608	-0.00885564430633468
401.3	6.30693409008395E-4	0.00893377445071047	5.68064201892789E-4	0.00812860913585975	-0.00900323277277208
401.52	2.43163900193611E-4	0.00851576612391773	-2.91164486418798E-4	0.00762594022840496	-0.00667452043477666
401.73	0.00130697083148704	0.00980980925121192	-5.05972823919157E-4	0.00752001224491377	-0.00518218010882548
401.95	9.17542568514524E-4	0.00734624392289533	2.57786787083895E-4	0.00785705582874936	-0.00600215251264098
402.16	0.00140195306316454	0.00902271114520481	-2.19558599458777E-4	0.00845602290301432	-0.00385383586516164
402.38	0.00183887336955479	0.00790654792097637	-9.54674457170865E-4	0.0082191237701906	-0.00213190102400818
